sensor_00,sensor_02,sensor_03,sensor_08,sensor_09,sensor_12,sensor_37,machine_status
2.455556,52.77777,45.39930344,15.65393,15.01013,36.65846,93.4736,NORMAL
2.453588,52.77777,45.39930344,15.73351,15.11863,36.80711,105.5425,NORMAL
2.448669,52.73437,45.3993,15.73351,15.16204,36.72102,99.84998,NORMAL
2.461458,52.82118,45.3559,15.84925,15.16204,36.99053,99.39027,NORMAL
2.445718,52.73437,45.35589981,15.69734,15.16204,36.40891,102.724,NORMAL
2.468345,53.55902,45.35589981,15.85648,15.08247,35.50794,104.1381,NORMAL
2.445718,52.73437,45.35589981,15.69734,15.08247,35.65701,103.6205,NORMAL
2.460474,52.77777,45.35589981,15.69734,15.11863,35.47805,104.3196,NORMAL
2.446702,52.77777,45.35589981,15.65393,15.08247,35.83023,96.40241,NORMAL
2.455556,52.73437,45.35589981,15.69734,15.11863,36.63871,101.1876,NORMAL
2.45162,52.77777,45.35589981,15.76244,15.08247,37.1665,104.2068,NORMAL
2.450637,52.77777,45.35589981,15.56713,15.11863,37.07095,101.7779,NORMAL
2.459491,52.77777,45.35589981,15.70457,15.08247,38.10579,98.99207,NORMAL
2.448669,52.73437,45.3559,15.65393,15.08247,37.41056,98.88329,NORMAL
2.46441,52.77777,45.3125,15.69734,15.16204,37.32348,97.63306,NORMAL
2.448669,52.73437,45.3125,15.61777,15.08247,36.37646,101.7494,NORMAL
2.460474,52.73437,45.3559,15.69734,15.08247,35.8063,96.10271,NORMAL
2.449653,52.77777,45.35589981,15.90712,15.08247,35.20082,104.0154,NORMAL
2.455556,52.73437,45.3559,15.69734,15.05353,35.17979,99.91803,NORMAL
2.45162,52.73437,45.3125,15.90712,15.08247,35.06847,99.14904,NORMAL
2.449653,52.77777,45.3125,15.84925,15.11863,35.45428,107.6229,NORMAL
2.460474,52.73437,45.3125,15.61777,15.08247,35.57925,108.0903,NORMAL
2.449653,52.77777,45.3125,15.61777,15.11863,35.6473,101.7743,NORMAL
2.463426,52.77777,45.3125,15.81308,15.05353,35.54666,107.8105,NORMAL
2.445718,53.2118,45.3125,15.56713,15.05353,35.33846,102.4055,NORMAL
2.46441,52.77777,45.3125,15.53096,15.11863,34.83984,104.8223,NORMAL
2.445718,52.69097,45.3125,15.65393,15.11863,33.99494,100.4206,NORMAL
2.448669,52.73437,45.22569,15.65393,15.08247,34.23746,85.01309,NORMAL
2.448669,52.73437,45.22569,15.65393,15.08247,34.23746,85.01309,NORMAL
2.453588,52.73437,45.22569275,15.56713,15.01013,34.31031,107.2023,NORMAL
2.456539,52.73437,45.22569275,15.73351,15.05353,34.17476,107.712,NORMAL
2.449653,52.69097,45.22569275,15.76968,15.08247,33.60434,101.5812,NORMAL
2.46441,52.77777,45.22569275,15.73351,15.0897,32.81768,97.13013,NORMAL
2.445718,52.73437,45.22569,15.37182,15.11863,32.57382,105.9142,NORMAL
2.46441,52.69097,45.18229,15.5816,15.05353,32.10933,106.4039,NORMAL
2.448669,52.73437,45.18228912,15.41522,15.08247,31.07615,95.10946,NORMAL
2.456539,52.77777,45.18228912,15.61777,15.11863,30.8139,96.57553,NORMAL
2.45162,52.73437,45.18228912,15.61777,15.11863,31.18463,98.19344,NORMAL
2.45162,53.25521,45.18229,15.56713,15.08247,32.76116,99.18296,NORMAL
2.458507,52.73437,45.13889,15.73351,15.08247,33.97499,98.58278,NORMAL
2.445718,53.34201,45.1388855,15.65393,15.11863,34.69439,98.58278,NORMAL
2.46441,52.73437,45.1388855,15.65393,15.08247,35.10987,98.83501,NORMAL
2.46441,52.73437,45.13889,15.65393,15.08247,35.10987,104.1291,NORMAL
2.460474,52.77777,45.09549,15.84925,15.05353,35.32364,108.601,NORMAL
2.445718,52.73437,45.09549,15.69734,15.19821,35.8373,103.5128,NORMAL
2.456539,52.73437,45.00868,15.56713,15.05353,35.67352,104.0887,NORMAL
2.450637,52.69097,45.00867844,15.95052,15.08247,36.45406,104.9154,NORMAL
2.449653,52.73437,45.00867844,15.56713,15.05353,36.97285,102.7778,NORMAL
2.459491,52.69097,45.00867844,15.61777,15.11863,37.91549,103.7039,NORMAL
2.448669,52.69097,45.00868,15.69734,15.08247,38.33838,94.80704,NORMAL
2.46441,52.69097,44.96527,15.65393,15.11863,37.44624,100.5483,NORMAL
2.445718,52.73437,44.96527481,15.73351,15.08247,37.36336,95.14317,NORMAL
2.466377,52.69097,44.96527481,15.76968,15.11863,36.77227,97.65448,NORMAL
2.444734,52.69097,44.96527481,15.61777,15.05353,36.44648,96.62839,NORMAL
2.456539,52.60416,44.96527,15.56713,15.08247,35.47152,99.95448,NORMAL
2.449653,52.69097,44.92188,15.65393,15.08247,35.30531,97.7254,NORMAL
2.45162,52.73437,44.921875,15.69734,15.05353,35.48814,98.88309,NORMAL
2.458507,52.69097,44.921875,15.33565,15.11863,35.63433,100.5975,NORMAL
2.445718,53.1684,44.921875,15.69734,15.08247,34.86704,101.0254,NORMAL
2.466377,52.73437,44.921875,15.73351,15.08247,33.86134,101.1121,NORMAL
2.444734,52.60416,44.921875,15.65393,15.08247,33.87819,103.8101,NORMAL
2.468345,52.69097,44.921875,15.73351,15.11863,35.12935,89.78229,NORMAL
2.444734,52.60416,44.921875,15.53096,15.08247,34.69281,103.9979,NORMAL
2.459491,52.69097,44.921875,15.73351,15.16204,35.79934,110.565,NORMAL
2.450637,52.60416,44.92188,15.76968,15.11863,35.63989,100.6191,NORMAL
2.449653,52.60416,44.96527,15.77691,15.08247,36.41035,98.21561,NORMAL
2.460474,52.60416,44.96527481,15.69734,15.11863,36.32411,101.6657,NORMAL
2.445718,52.60416,44.96527481,15.61777,15.08247,36.23346,102.9698,NORMAL
2.466377,52.56076,44.96527481,15.65393,15.16204,36.40716,106.4743,NORMAL
2.444734,52.56076,44.96527481,15.61777,15.08247,36.46132,104.8457,NORMAL
2.466377,52.60416,44.96527481,15.61777,15.08247,35.91191,101.5124,NORMAL
2.444734,52.60416,44.96527481,15.77691,15.08247,35.3686,107.8276,NORMAL
2.459491,52.51736,44.96527481,15.61777,15.08247,33.90094,101.3066,NORMAL
2.449653,52.60416,44.96527481,15.56713,15.06076,34.08153,95.8465,NORMAL
2.45162,52.56076,44.96527481,15.53096,15.11863,34.17314,99.44495,NORMAL
2.456539,52.56076,44.96527481,15.76968,15.08247,34.76362,108.9403,NORMAL
2.448669,52.60416,44.96527481,15.69734,15.11863,35.79198,105.1146,NORMAL
2.46441,52.51736,44.96527481,15.73351,15.05353,36.72478,99.11334,NORMAL
2.445718,52.51736,44.96527481,15.53096,15.11863,37.28092,90.27811,NORMAL
2.468345,52.56076,44.96527481,15.61777,15.11863,36.9862,104.7545,NORMAL
2.444734,52.51736,44.96527,15.81308,15.08247,37.26881,100.4386,NORMAL
2.459491,52.56076,44.96527481,15.69734,15.12587,37.32152,96.34357,NORMAL
2.449653,52.60416,44.96527,15.53096,15.05353,36.68937,96.25291,NORMAL
2.45162,52.60416,45.00868,15.85648,15.0897,36.67941,103.8479,NORMAL
2.458507,52.56076,45.00867844,15.73351,15.08247,37.48841,105.578,NORMAL
2.445718,52.51736,45.00867844,15.65393,15.05353,37.35839,98.15845,NORMAL
2.465394,52.51736,45.00867844,15.73351,15.11863,37.97688,104.6802,NORMAL
2.466377,52.51736,45.00867844,15.90712,15.05353,38.27786,104.7739,NORMAL
2.466377,52.51736,45.00867844,15.90712,15.05353,38.27786,104.7739,NORMAL
2.445718,52.56076,45.00867844,15.41522,15.16927,38.26303,108.2817,NORMAL
2.459491,52.51736,45.00867844,15.61777,15.08247,38.73034,105.4131,NORMAL
2.448669,52.51736069,45.00867844,15.65393,15.05353,37.62126,107.0518,NORMAL
2.453588,52.51736069,45.00867844,15.61777,15.05353,37.52438,109.4311,NORMAL
2.455556,52.51736069,45.00867844,15.76968,15.11863,37.44958,109.042,NORMAL
2.448669,52.51736069,45.00867844,15.61777,15.01736,37.70432,107.1825,NORMAL
2.46441,52.51736069,45.00867844,15.65393,15.08247,37.2976,101.7462,NORMAL
2.445718,52.51736,45.00867844,15.84925,15.11863,37.44781,101.1131,NORMAL
2.46441,52.56076,45.00867844,15.61777,15.05353,36.80182,109.6839,NORMAL
2.448669,52.51736,45.00867844,15.69734,15.08247,37.24003,105.9187,NORMAL
2.463426,52.51736069,45.00868,15.61777,15.08247,37.72569,102.1409,NORMAL
2.445718,52.51736069,45.09549,15.89265,15.01013,37.31105,105.1824,NORMAL
2.456539,52.51736069,45.09548569,15.49479,15.08247,37.1109,96.32876,NORMAL
2.45162,52.51736,45.09548569,15.65393,15.05353,37.0234,108.9384,NORMAL
2.448669,52.56076,45.09548569,15.94329,15.11863,37.00634,106.6494,NORMAL
2.463426,52.51736,45.09548569,15.65393,15.11863,36.98591,112.1246,NORMAL
2.445718,52.47396,45.09548569,15.84925,15.11863,36.32037,112.1246,NORMAL
2.466377,52.56076,45.09548569,15.65393,15.05353,36.25836,110.7434,NORMAL
2.444734,52.51736,45.09548569,15.65393,15.11863,36.30867,105.8734,NORMAL
2.46441,52.56076,45.09548569,15.65393,15.05353,36.27071,107.6563,NORMAL
2.444734,52.56076,45.09548569,15.61777,15.08247,36.79016,111.5926,NORMAL
2.455556,52.51736,45.09549,15.73351,15.05353,35.96546,115.537,NORMAL
2.453588,52.56076,45.13889,15.49479,15.11863,35.78371,106.127,NORMAL
2.450637,52.51736,45.1388855,15.81308,15.08247,35.2218,106.8522,NORMAL
2.460474,52.51736,45.1388855,15.56713,15.11863,35.33439,108.3761,NORMAL
2.445718,52.47396,45.1388855,15.53096,15.08247,35.80378,107.7777,NORMAL
2.46441,52.51736,45.1388855,15.76968,15.0897,36.51229,106.3115,NORMAL
2.441782,52.51736069,45.1388855,15.78414,15.01013,36.27103,106.6584,NORMAL
2.460474,52.51736069,45.1388855,15.45139,15.11863,37.0516,112.1768,NORMAL
2.448669,52.51736069,45.13889,15.73351,15.05353,36.67621,112.7399,NORMAL
2.455556,52.51736,45.09549,15.69734,15.08247,36.3367,113.363,NORMAL
2.45162,52.47396,45.09548569,15.69734,15.05353,36.19904,112.093,NORMAL
2.448669,52.47395706,45.09548569,15.65393,15.06076,35.90102,111.0403,NORMAL
2.463426,52.47396,45.09548569,15.56713,15.05353,36.07427,113.5582,NORMAL
2.444734,52.51736,45.09549,15.41522,15.08247,35.42131,110.1914,NORMAL
2.468345,52.51736,45.00868,15.53096,15.08247,35.69301,103.0337,NORMAL
2.444734,52.47396,45.00867844,15.65393,15.11863,35.58543,109.3285,NORMAL
2.463426,52.56076,45.00867844,15.69734,15.08247,35.10884,102.85,NORMAL
2.445718,52.47396,45.00867844,15.56713,15.08247,35.19352,107.0958,NORMAL
2.453588,52.47395706,45.00868,15.49479,15.08247,34.82515,112.9788,NORMAL
2.453588,52.47396,44.96527,15.65393,15.05353,34.85853,107.8213,NORMAL
2.449653,52.38715,44.96527481,15.56713,15.11863,35.70854,108.5622,NORMAL
2.463426,52.47396,44.96527481,15.65393,15.11863,36.42619,115.5444,NORMAL
2.444734,52.47396,44.96527,15.74074,15.08247,36.45362,108.7339,NORMAL
2.466377,52.51736,44.92188,15.69734,15.11863,37.04848,113.9264,NORMAL
2.445718,52.51736,44.92188,15.65393,15.0897,36.633,107.2282,NORMAL
2.46441,52.47396,44.87847,15.65393,15.05353,37.32748,119.4087,NORMAL
2.445718,52.47396,44.87847137,15.56713,15.05353,37.36502,101.4727,NORMAL
2.456539,52.51736,44.87847,15.65393,15.08247,37.07781,118.0341,NORMAL
2.45162,52.47396,44.79166,15.65393,15.11863,35.97033,116.9903,NORMAL
2.449653,52.47395706,44.79166412,15.81308,15.12587,36.70711,112.9362,NORMAL
2.459491,52.47395706,44.79166,15.69734,15.05353,35.69965,109.0656,NORMAL
2.445718,52.47395706,44.74826,15.45139,15.11863,36.21912,99.22373,NORMAL
2.466377,52.47396,44.74826,15.65393,15.08247,36.46055,119.1135,NORMAL
2.441782,52.51736,44.70486,15.53096,15.08247,36.21144,108.8182,NORMAL
2.46441,52.47396,44.70486069,15.56713,15.08247,35.9229,112.6419,NORMAL
2.445718,52.51736,44.70486,15.65393,15.08247,35.75755,108.5825,NORMAL
2.456539,52.47396,44.66146,15.90712,15.08247,36.1558,113.8295,NORMAL
2.45162,52.51736,44.57465,15.65393,15.08247,36.69493,107.7481,NORMAL
2.45162,52.51736,44.57465,15.65393,15.08247,36.69493,107.7481,NORMAL
2.460474,52.47396,44.57464981,15.69734,15.05353,35.96407,102.9357,NORMAL
2.448669,52.47396,44.57465,15.56713,15.05353,35.42995,102.8125,NORMAL
2.466377,52.51736,44.53125,15.45139,15.11863,35.1841,101.1063,NORMAL
2.444734,52.47396,44.53125,15.76968,15.16204,35.02168,101.179,NORMAL
2.460474,52.51736,44.53125,15.65393,15.08247,34.49014,107.1548,NORMAL
2.449653,52.47396,44.48785,15.84925,15.11863,34.89611,107.7904,NORMAL
2.455556,52.51736,44.48784637,15.69734,15.08247,35.09301,98.9631,NORMAL
2.455556,52.47396,44.48784637,15.69734,15.11863,35.93735,106.0204,NORMAL
2.449653,52.47395706,44.48784637,15.69734,15.11863,36.57773,106.0455,NORMAL
2.460474,52.47395706,44.48785,15.53096,15.0897,37.9369,109.2136,NORMAL
2.445718,52.47395706,44.44444,15.73351,15.08247,37.80431,104.9006,NORMAL
2.466377,52.47396,44.44444275,15.53096,15.08247,36.85497,110.7485,NORMAL
2.444734,52.38715,44.44444275,15.76968,15.08247,37.2611,111.4628,NORMAL
2.463426,52.47396,44.44444275,15.65393,15.11863,35.93538,109.5443,NORMAL
2.445718,52.47395706,44.44444275,15.81308,15.16204,35.51974,111.4022,NORMAL
2.455556,52.47395706,44.44444275,15.53096,15.08247,35.98078,109.417,NORMAL
2.45162,52.47395706,44.44444275,15.53096,15.08247,36.5605,108.7151,NORMAL
2.449653,52.47395706,44.44444275,15.89265,15.11863,37.11402,99.77693,NORMAL
2.460474,52.47396,44.44444275,15.69734,15.01013,37.31716,111.0202,NORMAL
2.444734,52.51736,44.44444275,15.53096,15.01013,36.62551,107.2697,NORMAL
2.468345,52.47396,44.44444275,15.65393,15.08247,35.8348,111.7954,NORMAL
2.444734,52.38715,44.44444275,15.81308,15.11863,36.14131,107.0745,NORMAL
2.466377,52.47396,44.44444275,15.65393,15.05353,36.34208,114.377,NORMAL
2.444734,52.47395706,44.44444,15.41522,15.08247,36.88723,107.2749,NORMAL
2.455556,52.47395706,44.35764,15.56713,15.08247,36.6851,106.5338,NORMAL
2.450637,52.47395706,44.3576355,15.61777,15.11863,35.96624,105.3527,NORMAL
2.449653,52.47395706,44.3576355,15.76968,15.08247,36.56552,111.2734,NORMAL
2.459491,52.47396,44.3576355,15.81308,15.05353,36.04346,104.7677,NORMAL
2.444734,52.51736,44.3576355,16.05903,15.08247,36.30554,95.44846,NORMAL
2.466377,52.51736,44.3576355,15.84925,15.08247,36.30559,86.80872,NORMAL
2.446702,52.47396,44.3576355,15.65393,15.08247,35.63309,80.02792,NORMAL
2.46441,52.38715,44.3576355,15.49479,15.08247,34.98389,91.72748,NORMAL
2.445718,52.47396,44.3576355,15.49479,15.11863,34.3536,89.31302,NORMAL
2.456539,52.51736,44.3576355,15.76968,15.11863,33.51251,94.29842,NORMAL
2.45162,52.47396,44.3576355,15.82031,15.08247,33.08726,88.34775,NORMAL
2.45162,52.47396,44.3576355,15.69734,15.08247,32.45465,86.86122,NORMAL
2.460474,52.38715,44.3576355,15.56713,15.11863,32.76289,87.41412,NORMAL
2.445718,52.47396,44.3576355,15.73351,15.08247,33.47192,83.56917,NORMAL
2.466377,52.38715,44.3576355,15.61777,15.11863,34.48595,92.52506,NORMAL
2.445718,52.47396,44.35764,15.73351,15.16927,35.37646,86.65379,NORMAL
2.466377,52.38715,44.35764,15.69734,15.06076,35.08728,95.2991,NORMAL
2.444734,52.38714981,44.44444,15.65393,15.05353,34.92017,95.8149,NORMAL
2.444734,52.38714981,44.44444275,15.65393,15.05353,34.92017,89.127,NORMAL
2.450637,52.38715,44.44444275,15.73351,15.08247,34.73598,88.86134,NORMAL
2.45162,52.34375,44.44444275,15.65393,15.05353,34.98661,89.44978,NORMAL
2.458507,52.38715,44.44444275,15.61777,15.08247,34.9928,94.35717,NORMAL
2.445718,52.34375,44.44444275,15.81308,15.08247,35.18958,93.19817,NORMAL
2.46441,52.34375,44.44444275,15.84925,15.11863,35.34737,95.47124,NORMAL
2.445718,53.1684,44.44444,15.53096,15.11863,36.48103,89.59345,NORMAL
2.46441,52.38715,44.48785,15.76968,15.08247,36.66014,92.51345,NORMAL
2.444734,52.38715,44.48784637,15.74074,15.08247,36.21922,100.309,NORMAL
2.463426,52.30035,44.48784637,15.76968,15.08247,35.84275,92.93151,NORMAL
2.448669,52.38715,44.48784637,15.61777,15.11863,36.14497,96.12807,NORMAL
2.453588,52.34375,44.48785,15.82031,15.05353,35.00182,93.76824,NORMAL
2.459491,52.30035,44.53125,15.65393,15.08247,34.28141,98.33217,NORMAL
2.445718,52.34375,44.53125,15.65393,15.08247,34.0579,95.16379,NORMAL
2.46441,52.38715,44.53125,15.45139,15.05353,34.75695,95.4005,NORMAL
2.448669,52.34375,44.53125,15.61777,15.05353,35.13355,95.28147,NORMAL
2.445718,52.30035,44.53125,15.94329,15.08247,36.18348,101.2788,NORMAL
2.445718,52.30035,44.53125,15.94329,15.08247,36.18348,101.2788,NORMAL
2.459491,52.34375,44.53125,15.56713,15.01013,36.06569,103.3331,NORMAL
2.448669,52.30035,44.57465,15.69734,15.11863,36.86071,95.42898,NORMAL
2.453588,52.30035,44.57464981,15.70457,15.08247,37.57294,106.8731,NORMAL
2.455556,52.34375,44.57464981,15.65393,15.0897,38.77049,104.597,NORMAL
2.449653,52.30035,44.57465,15.84925,15.08247,38.9992,106.6094,NORMAL
2.463426,52.30034637,44.66146,15.56713,15.05353,38.79523,92.65986,NORMAL
2.445718,52.30035,44.66145706,15.61777,15.08247,37.46375,75.74512,NORMAL
2.466377,52.34375,44.66145706,15.73351,15.05353,36.71923,76.65633,NORMAL
2.445718,52.25694,44.66145706,15.73351,15.08247,36.61895,75.92508,NORMAL
2.460474,52.25694,44.66146,15.56713,15.08247,36.42933,87.74689,NORMAL
2.445718,52.30035,44.70486,15.69734,15.08247,35.65723,84.18729,NORMAL
2.456539,52.25694,44.70486069,15.73351,15.16927,35.888,79.63456,NORMAL
2.454572,52.30035,44.70486069,15.29224,15.0897,35.76922,86.68679,NORMAL
2.448669,52.25694,44.70486,15.69734,15.08247,36.84558,92.76781,NORMAL
2.463426,52.30035,44.74826,15.61777,15.11863,36.64954,82.47334,NORMAL
2.444734,52.30035,44.7482605,15.61777,15.08247,36.17863,82.95202,NORMAL
2.468345,52.25694,44.74826,15.89265,15.11863,35.35358,95.18237,NORMAL
2.445718,52.30035,44.79166,15.82031,15.06076,34.45581,82.44765,NORMAL
2.463426,52.25694,44.79166412,15.61777,15.05353,34.27315,92.41598,NORMAL
2.445718,52.25694275,44.79166412,15.65393,15.11863,35.37621,84.13736,NORMAL
2.453588,52.25694275,44.79166,15.53096,15.08247,36.21521,88.92027,NORMAL
2.455556,52.25694275,44.87847,15.61777,15.05353,36.36312,93.96268,NORMAL
2.446702,52.25694275,44.87847137,15.37182,15.05353,36.78212,89.98257,NORMAL
2.46441,52.25694,44.87847137,15.89265,15.05353,37.95669,87.37965,NORMAL
2.445718,52.30035,44.87847,16.05903,15.16927,38.22399,93.66406,NORMAL
2.466377,52.17014,44.92188,15.65393,15.08247,38.43491,98.25892,NORMAL
2.444734,52.25694,44.921875,15.61777,15.0897,38.26838,91.55008,NORMAL
2.463426,52.25694,44.92188,15.65393,15.08247,37.67007,97.39349,NORMAL
2.445718,52.30035,44.96527,15.61777,15.08247,37.98043,76.44981,NORMAL
2.455556,52.25694,44.96527481,15.89265,15.05353,37.86742,81.44556,NORMAL
2.453588,52.25694275,44.96527481,15.61777,15.08247,38.11953,79.81223,NORMAL
2.448669,52.25694275,44.96527,15.89265,15.11863,37.65322,80.5815,NORMAL
2.460474,52.25694275,45.00868,15.53096,15.11863,37.69347,92.60274,NORMAL
2.445718,52.25694,45.00867844,15.69734,15.05353,37.94973,76.35648,NORMAL
2.46441,52.30035,45.00867844,15.65393,15.05353,37.85518,83.02977,NORMAL
2.444734,52.25694,45.00868,15.56713,15.08247,37.69888,79.494,NORMAL
2.466377,52.82118,45.09549,15.73351,15.16927,37.6011,83.95849,NORMAL
2.445718,52.30035,45.09548569,15.81308,15.08247,37.39614,92.87378,NORMAL
2.456539,52.30035,45.09548569,15.94329,15.08247,37.60229,83.90895,NORMAL
2.45162,52.25694,45.09549,15.37182,15.05353,37.78165,93.51447,NORMAL
2.448669,52.25694275,45.13889,15.73351,15.11863,36.7043,84.94549,NORMAL
2.46441,52.25694,45.1388855,15.45139,15.0897,37.79271,95.42085,NORMAL
2.444734,52.30035,45.1388855,15.41522,15.11863,37.60831,88.49142,NORMAL
2.466377,52.25694,45.13889,15.90712,15.08247,38.38784,97.08616,NORMAL
2.444734,52.25694275,45.18229,15.65393,15.08247,38.86398,97.24251,NORMAL
2.463426,52.25694275,45.18228912,15.84925,15.11863,38.90243,100.476,NORMAL
2.444734,52.25694275,45.18228912,15.69734,15.05353,38.78635,103.9088,NORMAL
2.456539,52.25694275,45.18229,15.76968,15.08247,38.5559,105.7483,NORMAL
2.453588,52.25694275,45.22569,15.56713,15.11863,37.24968,103.9126,NORMAL
2.449653,52.25694275,45.22569275,15.53096,15.08247,36.83835,87.55517,NORMAL
2.46441,52.25694,45.22569275,15.73351,15.11863,35.9512,85.14571,NORMAL
2.444734,52.30035,45.22569275,15.61777,15.11863,36.20278,77.26973,NORMAL
2.46441,52.30034637,45.22569275,15.69734,15.08247,35.72779,87.1909,NORMAL
2.444734,52.30034637,45.22569,15.53096,15.08247,36.82649,78.51852,NORMAL
2.463426,52.30035,45.3125,15.84925,15.11863,37.72635,92.95699,NORMAL
2.445718,52.34375,45.3125,15.65393,15.05353,37.40886,100.8968,NORMAL
2.456539,52.30035,45.3125,15.56713,15.05353,38.0073,95.25568,NORMAL
2.45162,52.30035,45.3125,15.41522,15.08247,37.3443,85.76167,NORMAL
2.460474,52.34375,45.3559,15.56713,15.05353,35.64711,89.60516,NORMAL
2.460474,52.34375,45.3559,15.56713,15.05353,35.64711,89.60516,NORMAL
2.445718,52.25694,45.35589981,15.94329,15.11863,36.15604,89.30265,NORMAL
2.466377,52.34375,45.35589981,15.33565,15.12587,36.07497,96.21882,NORMAL
2.445718,52.34374619,45.35589981,15.56713,15.12587,37.02473,96.07409,NORMAL
2.46441,52.34374619,45.3559,15.73351,15.08247,36.97369,104.4335,NORMAL
2.444734,52.34375,45.3993,16.03009,15.08247,36.46776,97.33956,NORMAL
2.455556,52.30035,45.39930344,15.53096,15.0897,36.14266,98.20828,NORMAL
2.449653,52.30035,45.39930344,15.41522,15.11863,35.35688,97.81245,NORMAL
2.45162,52.34375,45.39930344,15.56713,15.08247,34.92261,91.8979,NORMAL
2.461458,52.38715,45.3993,15.65393,15.12587,35.30249,107.7119,NORMAL
2.445718,52.38714981,45.44271,15.65393,15.08247,35.57059,108.1225,NORMAL
2.468345,52.38714981,45.44270706,15.61777,15.12587,35.71392,110.7149,NORMAL
2.441782,52.38715,45.44270706,15.69734,15.05353,36.88244,116.4524,NORMAL
2.466377,52.34375,45.44270706,15.89265,15.05353,37.96262,99.52649,NORMAL
2.445718,52.34374619,45.44270706,15.84925,15.1548,38.21758,107.9022,NORMAL
2.456539,52.34375,45.44270706,15.73351,15.08247,37.77974,110.6333,NORMAL
2.449653,52.38715,45.44270706,15.56713,15.08247,37.47254,109.9676,NORMAL
